2.2926,1.5335,0.0
-0.0994,2.1584,0.0
-0.5979,1.5776,0.0
-0.4257,1.0785,0.0
2.2903,1.4886,0.0
1.4598,-0.3011,0.0
2.4818,1.3022,0.0
0.2546,-0.6269,0.0
0.3618,2.0171,0.0
0.809,0.8911,1.0
-0.7788,0.6573,0.0
-0.4821,-0.7448,0.0
2.367,1.4475,0.0
0.3038,0.5617,1.0
-0.2156,1.9781,0.0
0.7574,1.9684,0.0
2.1979,-0.7081,0.0
1.5799,1.3284,0.0
-0.1879,-0.9683,0.0
-0.3325,-0.2998,0.0
2.2022,0.5177,0.0
2.01,-0.1648,0.0
0.0954,2.0308,0.0
0.121,1.782,1.0
0.7134,1.5279,0.0
0.876,0.7486,1.0
0.6069,1.7995,0.0
0.0456,0.2925,1.0
1.9317,0.6723,0.0
1.2754,0.0718,1.0
0.504,1.1847,1.0
0.4756,0.5389,1.0
1.4252,0.2885,1.0
0.7578,2.1703,0.0
-0.8698,0.7091,0.0
2.2465,1.7068,0.0
-0.9163,0.0652,0.0
0.5198,-0.0189,0.0
-0.6295,0.4171,0.0
1.1441,-0.3728,0.0
-0.5068,-0.079,0.0
1.7964,-0.6124,0.0
0.4828,1.1101,1.0
-0.8412,1.3653,0.0
0.6676,-0.7323,0.0
-0.5361,-0.7722,0.0
-0.8807,0.1801,0.0
1.2901,1.7899,0.0
1.334,1.3663,0.0
0.2026,1.4155,1.0
1.6412,-0.1637,0.0
0.0241,0.7547,1.0
1.7018,1.855,0.0
0.1254,-0.2434,0.0
-0.1815,-0.8781,0.0
0.2104,0.8689,1.0
-0.2205,1.578,0.0
-0.5013,0.5594,0.0
1.3484,1.522,0.0
1.395,1.4557,0.0
2.0847,1.8164,0.0
-0.0837,-0.0001,0.0
2.2978,1.2899,0.0
2.2242,-0.8777,0.0
-0.6012,1.3692,0.0
1.3883,1.3578,0.0
2.3747,1.2851,0.0
2.4557,0.0064,0.0
1.3794,0.161,1.0
1.0093,1.4425,0.0
-0.8026,2.3689,0.0
-0.1162,1.5607,0.0
-0.0085,1.3098,0.0
2.3942,1.3677,0.0
1.1499,-0.9526,0.0
-0.9441,2.146,0.0
2.4145,0.5995,0.0
1.0338,-0.4348,0.0
1.9696,2.2097,0.0
2.1194,-0.1513,0.0
-0.6695,1.7229,0.0
1.044,0.1537,1.0
-0.5982,-0.6029,0.0
0.9518,0.4422,1.0
1.9089,-0.4591,0.0
1.9174,1.4224,0.0
-0.6884,2.1407,0.0
-0.064,1.9761,0.0
0.0252,0.0482,1.0
1.6622,1.1219,0.0
0.429,1.6984,0.0
2.4611,2.3939,0.0
0.4236,0.1384,1.0
0.961,0.7227,1.0
-0.8571,-0.2279,0.0
1.8944,-0.1014,0.0
1.1474,0.7548,1.0
-0.4053,2.3357,0.0
-0.9916,-0.3517,0.0
1.7911,1.3059,0.0
0.6083,0.9709,1.0
-0.9625,1.1764,0.0
0.1613,1.2241,1.0
2.4513,2.0335,0.0
0.1303,0.9697,1.0
1.7904,-0.9217,0.0
1.5642,2.0061,0.0
1.2452,-0.3429,0.0
-0.5079,1.0722,0.0
1.9768,0.4936,0.0
1.1958,0.4413,1.0
-0.4496,-0.8979,0.0
-0.9282,1.8193,0.0
-0.1594,0.9208,0.0
-0.7594,-0.79,0.0
-0.1378,-0.3972,0.0
1.6672,1.9355,0.0
2.0953,-0.2525,0.0
1.4877,1.362,0.0
0.0317,0.5837,1.0
0.1651,1.3497,1.0
1.0306,2.241,0.0
-0.9831,-0.6711,0.0
-0.5891,1.5759,0.0
-0.0988,1.5475,0.0
0.8527,-0.5965,0.0
-0.1517,-0.2172,0.0
2.336,-0.0711,0.0
2.3395,-0.4297,0.0
-0.1231,-0.3085,0.0
2.2631,1.7117,0.0
0.4648,2.0178,0.0
-0.857,0.0747,0.0
0.8845,-0.2293,0.0
-0.4425,1.9596,0.0
-0.0815,-0.8179,0.0
-0.4167,0.687,0.0
1.6255,-0.9432,0.0
-0.0079,2.3883,0.0
1.3504,2.4412,0.0
-0.9834,2.0885,0.0
0.1406,-0.9039,0.0
-0.5093,-0.3429,0.0
-0.038,1.5879,0.0
1.658,0.2112,1.0
1.0383,-0.0188,0.0
-0.5859,1.6947,0.0
-0.3971,0.9671,0.0
1.4141,1.9173,0.0
-0.0043,1.0569,0.0
1.0713,0.1694,1.0
0.8112,0.648,1.0
1.5632,0.2443,1.0
0.1891,1.6654,1.0
0.3033,1.3792,1.0
0.8981,2.2809,0.0
-0.1937,0.0002,0.0
-0.7627,-0.2501,0.0
1.8101,0.2002,0.0
2.1666,-0.4513,0.0
0.6376,-0.2002,0.0
-0.7326,2.0937,0.0
0.2996,1.2238,1.0
-0.7122,0.1226,0.0
0.67,1.5226,0.0
-0.0297,1.5349,0.0
0.8341,1.044,1.0
1.7167,1.0828,0.0
2.0012,1.3487,0.0
2.32,0.4988,0.0
2.4642,1.997,0.0
1.6006,1.4071,0.0
1.6469,2.3739,0.0
-0.5477,-0.43,0.0
1.5559,1.938,0.0
-0.9609,2.3916,0.0
1.3939,-0.863,0.0
0.57,1.8021,0.0
1.2325,1.1746,0.0
-0.5878,0.6355,0.0
1.1342,-0.3587,0.0
0.6481,2.4635,0.0
1.6361,2.4196,0.0
1.4166,0.2998,1.0
1.7578,-0.5575,0.0
1.7782,1.1008,0.0
0.4229,-0.47,0.0
-0.8507,0.9386,0.0
0.584,1.5799,0.0
-0.3489,2.1817,0.0
0.3381,1.7013,0.0
-0.009,1.2783,0.0
0.393,1.4706,1.0
-0.0835,2.2853,0.0
2.3958,2.1226,0.0
-0.5532,1.6212,0.0
0.5998,1.5209,0.0
1.6819,0.8266,0.0
0.0923,0.0545,1.0
1.863,1.0013,0.0
0.6829,-0.8478,0.0
1.6885,0.4907,0.0
1.8991,0.5207,0.0
-0.084,0.8582,0.0
-0.3296,-0.5921,0.0
1.8659,2.2909,0.0
-0.1125,0.7207,0.0
1.9024,2.014,0.0
-0.0089,1.6454,0.0
2.3031,-0.7728,0.0
-0.2482,1.3638,0.0
1.8342,-0.9662,0.0
0.6342,1.7251,0.0
0.2422,-0.0534,0.0
1.4975,0.2338,1.0
-0.8918,0.9015,0.0
0.2604,1.9046,0.0
1.54,-0.8342,0.0
2.2619,2.2598,0.0
1.4654,1.9325,0.0
2.2486,-0.4021,0.0
2.1109,1.8172,0.0
1.2076,2.107,0.0
1.9387,-0.7501,0.0
-0.2737,0.3529,0.0
0.2241,2.1969,0.0
2.4835,1.3012,0.0
1.94,0.0212,1.0
1.6595,1.4735,0.0
1.539,0.0524,1.0
-0.9045,0.2992,0.0
0.5027,-0.5326,0.0
-0.5941,1.218,0.0
-0.9318,-0.5099,0.0
2.3701,-0.1726,0.0
0.1691,0.9243,1.0
-0.2508,0.1956,0.0
-0.6563,0.4477,0.0
1.4362,-0.539,0.0
-0.6028,2.0943,0.0
-0.3189,2.0511,0.0
-0.1357,-0.436,0.0
1.1091,-0.4201,0.0
0.0927,1.5594,1.0
0.1807,0.7514,1.0
0.8755,-0.02,0.0
0.7943,2.0081,0.0
-0.6887,-0.9623,0.0
1.2486,1.8551,0.0
2.3711,0.1218,0.0
0.3676,-0.67,0.0
1.8012,-0.2236,0.0
-0.7243,1.5606,0.0
1.6276,2.3822,0.0
0.1742,2.0191,0.0
1.0121,1.5582,0.0
-0.5201,1.2773,0.0
1.9257,-0.4667,0.0
-0.1494,1.6173,0.0
1.1588,1.0118,0.0
1.2925,0.3078,1.0
1.0379,-0.2136,0.0
1.4974,1.1342,0.0
1.0724,1.5989,0.0
0.6747,0.4153,1.0
2.2586,0.7838,0.0
1.5277,1.369,0.0
-0.6752,1.4353,0.0
-0.9206,0.8036,0.0
-0.8764,-0.7175,0.0
-0.0518,0.0801,0.0
0.1004,1.0383,1.0
0.6701,2.4577,0.0
1.2936,1.114,0.0
0.9023,1.2415,0.0
-0.3138,0.5668,0.0
1.4147,-0.6498,0.0
1.1186,-0.7652,0.0
0.9849,1.9498,0.0
-0.5243,2.2647,0.0
2.4493,-0.7577,0.0
1.4005,-0.1973,0.0
2.2057,1.2482,0.0
1.8376,-0.0215,0.0
0.2009,0.5044,1.0
0.6265,1.1194,1.0
0.2712,1.8461,0.0
-0.2521,1.7186,0.0
0.2901,0.0024,1.0
-0.0028,-0.5414,0.0
1.6787,0.649,0.0
0.0672,1.526,1.0
-0.9539,2.2146,0.0
2.1242,1.1285,0.0
0.5031,0.7163,1.0
-0.4006,1.3476,0.0
0.5058,-0.2226,0.0
2.3722,2.0209,0.0
1.1266,0.3055,1.0
1.4518,2.1988,0.0
2.3467,-0.6429,0.0
2.2425,0.7124,0.0
-0.1342,-0.8706,0.0
1.0865,2.1168,0.0
2.2938,0.6368,0.0
-0.1174,2.2446,0.0
-0.7316,-0.9367,0.0
1.6125,1.5277,0.0
1.9838,-0.4897,0.0
2.422,-0.8783,0.0
-0.8235,1.262,0.0
-0.8962,2.1038,0.0
0.8151,1.4039,0.0
1.3228,1.7061,0.0
-0.4592,2.4882,0.0
1.7845,-0.0068,0.0
1.7778,1.3355,0.0
0.735,1.9427,0.0
0.2685,1.4073,1.0
-0.4275,0.6353,0.0
1.7797,0.2797,0.0
-0.2951,1.4919,0.0
0.2882,1.2174,1.0
0.4043,1.5144,1.0
1.4327,-0.4727,0.0
-0.2174,-0.5842,0.0
2.3596,-0.6487,0.0
2.0653,0.1686,0.0
1.4954,0.8613,0.0
-0.7387,1.4814,0.0
-0.4897,0.9859,0.0
-0.059,-0.2224,0.0
1.8599,0.0222,1.0
1.2782,2.2277,0.0
-0.794,0.2298,0.0
-0.7907,0.9629,0.0
2.1982,1.693,0.0
1.9863,1.4874,0.0
0.2068,1.5995,1.0
0.2503,1.354,1.0
0.1994,1.7555,1.0
1.9682,-0.3555,0.0
1.4343,1.2977,0.0
1.8255,1.141,0.0
2.4492,2.4289,0.0
1.9492,-0.3141,0.0
2.4605,1.9854,0.0
0.9226,-0.1397,0.0
0.5835,1.2107,1.0
0.5406,1.8956,0.0
1.285,0.8987,0.0
2.0935,-0.709,0.0
-0.4166,1.7079,0.0
-0.3502,-0.3919,0.0
-0.844,0.3744,0.0
-0.948,-0.0391,0.0
0.3442,1.668,0.0
2.4396,-0.1707,0.0
1.3055,0.9845,0.0
0.626,-0.9519,0.0
0.6709,2.4347,0.0
2.4271,1.4244,0.0
0.7088,0.0102,1.0
1.0613,0.156,1.0
0.8553,-0.2591,0.0
2.4346,-0.4044,0.0
2.0375,0.0073,0.0
0.9527,2.1474,0.0
0.9195,1.6333,0.0
0.8959,-0.9702,0.0
0.3467,-0.0799,0.0
1.4229,0.3722,1.0
1.4233,2.4238,0.0
0.6778,-0.217,0.0
2.4929,-0.2369,0.0
-0.4358,0.6068,0.0
1.6586,0.649,0.0
-0.8681,2.0828,0.0
1.4142,0.005,1.0
2.2591,0.0799,0.0
-0.2342,-0.4796,0.0
-0.0552,-0.6989,0.0
-0.2879,1.4366,0.0
0.6476,0.5495,1.0
0.0164,-0.5248,0.0
0.1625,0.789,1.0
-0.8593,-0.3884,0.0
-0.6777,1.0813,0.0
2.2887,2.434,0.0
0.7035,2.3993,0.0
0.4937,1.1279,1.0
1.1796,0.8583,0.0
2.2212,-0.134,0.0
0.8283,0.9657,1.0
1.6983,-0.2057,0.0
-0.2672,0.5542,0.0
2.0467,-0.5275,0.0
-0.168,1.7877,0.0
-0.7725,0.2908,0.0
0.9901,0.0658,1.0
1.2014,0.2156,1.0
2.2924,2.415,0.0
0.4707,1.067,1.0
0.1205,-0.2204,0.0
1.4662,0.0602,1.0
1.2376,0.2152,1.0
0.6513,1.3721,0.0
2.0579,0.1095,0.0
0.3818,1.2108,1.0
-0.9442,2.2931,0.0
2.3591,-0.0975,0.0
1.0705,-0.1039,0.0
0.4423,-0.666,0.0
2.0332,0.9355,0.0
-0.6643,0.9,0.0
1.5727,2.0818,0.0
-0.9258,-0.6366,0.0
-0.7926,1.9757,0.0
0.243,1.3672,1.0
0.982,2.0708,0.0
2.1449,2.082,0.0
2.0643,1.4943,0.0
1.9385,0.5438,0.0
0.2288,0.6448,1.0
0.6858,0.5611,1.0
1.1191,0.0116,1.0
-0.2938,-0.0481,0.0
-0.259,-0.9244,0.0
1.9673,1.8799,0.0
0.7414,2.4467,0.0
2.058,2.0689,0.0
0.0315,-0.6339,0.0
-0.1211,2.2712,0.0
1.5479,2.4998,0.0
0.7167,2.2123,0.0
2.3205,-0.819,0.0
-0.0402,2.2269,0.0
0.3168,-0.7512,0.0
-0.8738,1.0602,0.0
0.5683,0.7239,1.0
0.8164,2.0756,0.0
1.4548,1.1041,0.0
0.4114,-0.5888,0.0
-0.2669,0.1722,0.0
0.6593,0.9302,1.0
1.4941,-0.5983,0.0
0.8127,0.5313,1.0
-0.7811,-0.9509,0.0
-0.0738,0.0067,0.0
-0.7533,1.8723,0.0
0.2367,0.5313,1.0
0.0734,-0.7183,0.0
0.8656,0.2473,1.0
-0.7913,1.6976,0.0
0.2318,-0.4745,0.0
0.8054,0.8568,1.0
-0.2672,0.9369,0.0
-0.9928,1.7534,0.0
2.1203,1.1167,0.0
2.3537,2.3283,0.0
1.4427,0.06,1.0
-0.3422,0.0563,0.0
1.5795,1.0995,0.0
0.9285,-0.7908,0.0
0.1258,2.106,0.0
0.4235,-0.1504,0.0
2.3736,-0.4948,0.0
0.1277,0.5386,1.0
0.9545,-0.4361,0.0
1.2673,0.5648,1.0
-0.2577,0.7141,0.0
1.2768,1.3952,0.0
1.557,1.6459,0.0
-0.5134,2.1317,0.0
0.896,0.0954,1.0
1.5151,-0.9253,0.0
0.3848,2.1919,0.0
0.8522,0.9736,1.0
0.7752,-0.852,0.0
-0.0242,2.1789,0.0
1.3085,0.2398,1.0
0.4711,1.9483,0.0
1.7982,1.9164,0.0
0.2444,0.5474,1.0
0.5735,0.769,1.0
2.3552,1.0899,0.0
0.9233,1.343,0.0
2.1768,0.9554,0.0
-0.5523,-0.8384,0.0
1.9782,0.581,0.0
0.2578,2.0489,0.0
1.4732,-0.9118,0.0
0.4157,2.1429,0.0
1.2505,1.3893,0.0
0.1223,1.1512,1.0
-0.8073,-0.6879,0.0
1.2289,2.1491,0.0
2.43,-0.7527,0.0
-0.2913,1.6952,0.0
1.2057,-0.0718,0.0
0.4841,-0.7484,0.0
1.3079,1.5062,0.0
-0.9718,-0.1697,0.0
0.9828,-0.3974,0.0
0.6725,-0.6646,0.0
0.8602,0.7417,1.0
0.0905,2.2531,0.0
-0.1409,-0.1958,0.0
0.3516,-0.1069,0.0
0.7188,-0.2531,0.0
-0.3319,1.5867,0.0
1.3039,1.9949,0.0
1.8894,0.2103,0.0
-0.8135,2.1262,0.0
-0.8622,-0.6878,0.0
2.2154,0.0089,0.0
1.5702,-0.5794,0.0
0.4629,-0.7434,0.0
1.9112,-0.1371,0.0
2.2047,2.2065,0.0
1.0185,-0.9532,0.0
1.1071,2.1309,0.0
0.8068,2.0778,0.0
1.2295,1.9729,0.0
2.1037,1.5842,0.0
0.8393,0.8748,1.0
1.4808,-0.7651,0.0
2.4092,-0.9268,0.0
1.7312,-0.9639,0.0
0.3998,2.4442,0.0
-0.5594,0.4605,0.0
0.9302,2.2293,0.0
1.8368,-0.6635,0.0
1.5823,-0.4813,0.0
2.3231,1.9595,0.0
0.0513,1.0959,1.0
-0.9302,1.2934,0.0
0.1097,0.8831,1.0
1.0903,0.8464,1.0
-0.5179,-0.6159,0.0
0.1638,0.6207,1.0
2.4462,1.6573,0.0
2.4675,0.3767,0.0
2.2307,1.798,0.0
0.2177,2.0211,0.0
0.9496,0.5566,1.0
-0.6465,1.6353,0.0
0.8565,1.3927,0.0
1.3343,-0.1034,0.0
-0.3319,0.5896,0.0
0.1953,-0.3717,0.0
0.9036,-0.2792,0.0
2.1342,1.0914,0.0
1.1042,0.7386,1.0
0.2144,2.3756,0.0
-0.0218,-0.4182,0.0
-0.5623,2.2386,0.0
-0.8232,1.9276,0.0
1.8788,2.3607,0.0
1.4052,2.1871,0.0
0.0591,1.9051,1.0
1.8324,0.5191,0.0
0.3095,0.0541,1.0
0.7338,1.4649,0.0
-0.0865,0.3938,0.0
0.8947,-0.9669,0.0
2.0551,0.5873,0.0
-0.1964,1.1828,0.0
2.0369,1.475,0.0
2.3849,1.7935,0.0
2.2071,-0.4023,0.0
-0.7735,-0.9383,0.0
1.1428,-0.2088,0.0
0.1864,2.2697,0.0
1.1993,-0.0017,0.0
-0.5718,-0.3799,0.0
1.9358,-0.5105,0.0
1.0501,-0.8312,0.0
0.9166,0.0076,1.0
-0.8897,-0.6916,0.0
-0.8508,-0.668,0.0
-0.7692,1.4957,0.0
2.2952,-0.0261,0.0
0.5199,-0.0046,0.0
1.5582,-0.6824,0.0
0.6054,0.9716,1.0
0.2431,1.3362,1.0
-0.7878,1.9957,0.0
1.6066,0.9351,0.0
0.5393,-0.7142,0.0
-0.2022,-0.4598,0.0
-0.9994,-0.1496,0.0
1.6043,1.1001,0.0
1.8044,2.1289,0.0
-0.8794,2.1417,0.0
0.4763,1.8234,0.0
-0.2304,0.6864,0.0
1.3987,-0.9232,0.0
1.4833,-0.5425,0.0
-0.2786,0.4113,0.0
0.803,0.3848,1.0
1.6732,-0.778,0.0
-0.3686,2.4706,0.0
2.0097,0.4122,0.0
2.1904,0.1562,0.0
1.8219,-0.7167,0.0
0.9384,0.7947,1.0
-0.5299,-0.1425,0.0
1.2079,2.3185,0.0
0.7216,0.2725,1.0
2.2202,1.84,0.0
-0.0904,-0.4834,0.0
-0.2058,1.6524,0.0
-0.0654,1.4447,0.0
2.3895,-0.5528,0.0
0.9174,0.8356,1.0
0.7245,2.4316,0.0
2.1287,-0.3735,0.0
-0.8407,2.2772,0.0
-0.9724,0.3411,0.0
1.9184,1.0762,0.0
-0.0123,-0.5492,0.0
-0.2233,0.7764,0.0
0.6387,-0.059,0.0
1.0008,-0.6537,0.0
0.3752,2.0539,0.0
-0.0597,1.6086,0.0
1.1664,-0.1661,0.0
0.1337,1.01,1.0
2.4766,-0.4661,0.0
0.1931,0.2634,1.0
2.1285,0.5726,0.0
2.1351,0.3314,0.0
0.2712,-0.452,0.0
-0.0066,2.1862,0.0
1.528,2.0779,0.0
1.5089,1.0797,0.0
2.0208,-0.5428,0.0
-0.5012,0.3821,0.0
2.1697,0.7688,0.0
0.8514,1.765,0.0
1.5076,0.0567,1.0
0.0111,-0.1594,0.0
2.0717,-0.3603,0.0
1.0362,-0.9104,0.0
1.2658,2.3141,0.0
1.2597,1.7414,0.0
1.2636,1.9736,0.0
0.7003,1.213,1.0
-0.9394,1.0421,0.0
0.3575,0.6118,1.0
2.0839,0.646,0.0
-0.7658,0.5947,0.0
-0.0175,-0.8172,0.0
1.0675,-0.45,0.0
-0.7695,0.3617,0.0
-0.7196,-0.5012,0.0
0.8533,1.9324,0.0
0.2301,0.8106,1.0
-0.1025,-0.0283,0.0
2.4732,2.0319,0.0
-0.6794,-0.4374,0.0
-0.5472,1.2493,0.0
2.138,2.358,0.0
2.1414,0.4449,0.0
-0.8142,1.1908,0.0
-0.8556,1.6045,0.0
-0.0945,2.1066,0.0
2.1732,-0.6271,0.0
-0.1076,1.5553,0.0
0.5599,1.6024,0.0
1.6866,0.0488,1.0
0.0124,0.5402,1.0
2.3031,2.2473,0.0
0.2481,0.5379,1.0
-0.8775,-0.0657,0.0
-0.4377,1.2705,0.0
-0.0245,0.3175,0.0
0.5545,-0.3645,0.0
-0.4321,1.1981,0.0
-0.7574,1.2623,0.0
1.2674,-0.7087,0.0
0.876,0.5747,1.0
0.3356,-0.8831,0.0
2.3547,0.7001,0.0
0.7527,2.1146,0.0
-0.8581,1.1517,0.0
2.2933,0.0481,0.0
0.8567,2.2519,0.0
1.2672,0.8481,0.0
-0.6228,-0.2631,0.0
0.1731,1.789,1.0
2.3438,0.5714,0.0
2.1849,1.5359,0.0
-0.7917,0.2552,0.0
-0.2793,2.052,0.0
-0.3194,2.0544,0.0
1.6728,2.4808,0.0
-0.2662,-0.5626,0.0
-0.1131,1.0429,0.0
-0.4569,0.6305,0.0
2.3476,1.3119,0.0
1.7303,0.9504,0.0
0.9979,1.7638,0.0
0.5922,0.3268,1.0
1.6322,1.3169,0.0
1.5865,2.0739,0.0
2.2228,1.9957,0.0
1.8011,1.2021,0.0
0.9234,1.5623,0.0
1.1303,1.9058,0.0
-0.8,-0.9968,0.0
1.6385,1.879,0.0
-0.8007,2.4203,0.0
-0.6231,2.3485,0.0
-0.8739,0.5877,0.0
-0.3362,2.4502,0.0
-0.2804,1.413,0.0
0.0419,1.8777,1.0
1.6347,-0.8483,0.0
-0.656,1.0752,0.0
2.1945,1.163,0.0
0.0123,-0.842,0.0
-0.3074,-0.139,0.0
-0.7399,2.0346,0.0
1.7232,1.4008,0.0
0.6275,1.4953,0.0
-0.6694,2.3366,0.0
0.8021,0.1758,1.0
2.4197,0.0495,0.0
-0.2807,0.8282,0.0
-0.7011,0.369,0.0
2.4236,1.2127,0.0
0.6192,1.1939,1.0
-0.6514,0.7493,0.0
1.6112,0.7821,0.0
-0.6428,-0.2267,0.0
1.5351,0.9407,0.0
1.2065,-0.8429,0.0
-0.6729,1.8061,0.0
1.7727,-0.1895,0.0
0.6568,0.2896,1.0
-0.5284,0.9768,0.0
1.5717,-0.4975,0.0
0.4673,-0.0975,0.0
1.418,-0.7186,0.0
0.534,2.2627,0.0
0.5067,-0.4183,0.0
1.1667,1.103,0.0
-0.9867,2.4503,0.0
-0.716,1.9913,0.0
1.7941,-0.8884,0.0
0.8987,1.6324,0.0
2.0125,1.7066,0.0
-0.9418,0.6076,0.0
1.6995,-0.7136,0.0
-0.0549,-0.4103,0.0
0.7316,1.3922,0.0
0.5787,2.3614,0.0
0.357,0.2917,1.0
0.7927,1.3556,0.0
1.966,0.7707,0.0
2.183,-0.3615,0.0
-0.8881,0.9033,0.0
1.18,2.463,0.0
-0.8594,0.5471,0.0
2.1342,0.3534,0.0
2.2241,1.7543,0.0
0.3816,-0.3081,0.0
1.7464,-0.008,0.0
-0.5792,1.5537,0.0
1.3359,1.4574,0.0
-0.5556,2.4611,0.0
2.0963,-0.4889,0.0
2.0426,2.0479,0.0
-0.7993,-0.9767,0.0
0.9958,2.2643,0.0
1.4457,2.0595,0.0
-0.1819,0.7865,0.0
2.3915,1.9032,0.0
2.2899,-0.5666,0.0
-0.6281,-0.4669,0.0
0.5037,1.2489,1.0
0.0165,-0.3714,0.0
0.6673,2.103,0.0
-0.3133,1.094,0.0
1.7889,0.8843,0.0
1.4158,0.3573,1.0
1.9486,0.2879,0.0
-0.9849,2.0575,0.0
0.0053,1.1198,1.0
1.2338,0.3143,1.0
1.9629,0.4265,0.0
1.0662,2.4409,0.0
-0.3909,1.3249,0.0
2.0528,1.7337,0.0
2.1174,2.0412,0.0
2.0359,0.9313,0.0
0.172,2.0276,0.0
-0.4619,0.2213,0.0
2.0371,0.7912,0.0
0.6798,1.2204,1.0
-0.0353,-0.3917,0.0
-0.7756,0.6549,0.0
-0.5693,-0.4322,0.0
2.4817,0.4978,0.0
0.4204,0.1607,1.0
0.9322,0.5429,1.0
-0.3497,0.0492,0.0
1.5799,1.995,0.0
1.2729,0.9357,0.0
0.8323,-0.7119,0.0
2.3174,1.1339,0.0
2.4626,1.5624,0.0
-0.9221,2.2898,0.0
2.0302,1.6822,0.0
0.5976,2.1941,0.0
-0.6366,0.6367,0.0
1.808,1.149,0.0
2.0829,1.2817,0.0
1.2091,1.3314,0.0
0.9438,0.1795,1.0
2.3635,1.4426,0.0
0.4838,1.6565,0.0
2.3755,-0.0589,0.0
0.0492,-0.4895,0.0
0.0654,-0.0911,0.0
-0.0877,-0.3892,0.0
1.644,-0.2418,0.0
2.2276,-0.8069,0.0
0.0016,1.4211,1.0
0.773,0.0061,1.0
2.429,-0.773,0.0
1.3689,0.1548,1.0
1.1502,1.8009,0.0
0.6694,1.7277,0.0
2.2684,1.8626,0.0
-0.5093,2.4508,0.0
1.4679,-0.6513,0.0
1.272,-0.2935,0.0
0.3296,-0.9368,0.0
2.3322,0.5366,0.0
2.1188,-0.9537,0.0
0.7623,1.1809,1.0
0.528,-0.5317,0.0
0.3922,1.2441,1.0
0.9062,-0.8828,0.0
-0.9678,-0.1039,0.0
2.1961,1.4562,0.0
-0.4724,0.4806,0.0
2.2927,1.3516,0.0
1.9544,0.8915,0.0
2.1305,1.496,0.0
-0.3334,1.6734,0.0
-0.0408,-0.8555,0.0
1.0863,1.836,0.0
1.4313,1.0033,0.0
0.9371,1.5852,0.0
0.943,0.9177,1.0
0.3468,0.1405,1.0
0.3113,1.2076,1.0
1.6491,1.449,0.0
0.8537,1.9181,0.0
1.3044,-0.9009,0.0
1.1921,-0.2804,0.0
2.073,1.985,0.0
2.0324,1.9649,0.0
1.0241,0.5028,1.0
1.7194,-0.0228,0.0
1.5573,2.2503,0.0
1.0428,-0.2093,0.0
0.608,0.8281,1.0
2.176,-0.3074,0.0
0.1393,-0.0481,0.0
2.4063,2.4645,0.0
-0.1756,0.533,0.0
2.3421,0.4276,0.0
0.6449,0.5849,1.0
-0.7792,-0.3112,0.0
-0.4142,1.6777,0.0
0.8794,0.4145,1.0
0.5881,0.4429,1.0
0.1179,1.074,1.0
0.5614,2.0455,0.0
0.2929,1.3713,1.0
1.1256,-0.8146,0.0
-0.1879,2.2442,0.0
-0.1284,-0.5961,0.0
0.549,0.2945,1.0
-0.6593,2.0369,0.0
1.6064,2.2111,0.0
2.3081,0.5896,0.0
1.5951,-0.0095,0.0
0.6435,-0.6235,0.0
2.3857,1.9459,0.0
0.2767,-0.9731,0.0
-0.3241,1.4574,0.0
1.4359,0.878,0.0
0.1969,-0.2983,0.0
-0.6171,-0.0744,0.0
0.0385,2.0145,0.0
0.3929,1.111,1.0
